series_name,date,value
T332,1983-09-01,36.0
T332,1983-10-01,36.0
T332,1983-11-01,8.0
T332,1983-12-01,12.0
T332,1984-01-01,16.0
T332,1984-02-01,24.0
T332,1984-03-01,16.0
T332,1984-04-01,36.0
T332,1984-05-01,16.0
T332,1984-06-01,16.0
T332,1984-07-01,12.0
T332,1984-08-01,16.0
T332,1984-09-01,8.0
T332,1984-10-01,20.0
T332,1984-11-01,20.0
T332,1984-12-01,0.0
T332,1985-01-01,20.0
T332,1985-02-01,8.0
T332,1985-03-01,36.0
T332,1985-04-01,12.0
T332,1985-05-01,20.0
T332,1985-06-01,12.0
T332,1985-07-01,20.0
T332,1985-08-01,24.0
T332,1985-09-01,24.0
T332,1985-10-01,16.0
T332,1985-11-01,4.0
T332,1985-12-01,16.0
T332,1986-01-01,24.0
T332,1986-02-01,16.0
T332,1986-03-01,12.0
T332,1986-04-01,32.0
T332,1986-05-01,15.0
T332,1986-06-01,15.0
T332,1986-07-01,15.0
T332,1986-08-01,45.0
T332,1986-09-01,35.0
T332,1986-10-01,6.0
T332,1986-11-01,12.0
T332,1986-12-01,0.0
T332,1987-01-01,12.0
T332,1987-02-01,12.0
T332,1987-03-01,6.0
T332,1987-04-01,18.0
T332,1987-05-01,36.0
T332,1987-06-01,21.0
T332,1987-07-01,16.0
T332,1987-08-01,32.0
T332,1987-09-01,8.0
T332,1987-10-01,16.0
T332,1987-11-01,70.0
T332,1987-12-01,0.0
T332,1988-01-01,22.0
T332,1988-02-01,18.0
T332,1988-03-01,0.0
T332,1988-04-01,8.0
T332,1988-05-01,27.0
T332,1988-06-01,8.0
T332,1988-07-01,18.0
T332,1988-08-01,10.0
T332,1988-09-01,20.0
T332,1988-10-01,11.0
T332,1988-11-01,0.0
T332,1988-12-01,0.0
T332,1989-01-01,0.0
T332,1989-02-01,9.0
T332,1989-03-01,27.0
T332,1989-04-01,0.0
T332,1989-05-01,0.0
T332,1989-06-01,0.0
T332,1989-07-01,10.0
T332,1989-08-01,22.0
T332,1989-09-01,22.0
T332,1989-10-01,0.0
T332,1989-11-01,10.0
T332,1989-12-01,11.0
T332,1990-01-01,0.0
T332,1990-02-01,10.0
T332,1990-03-01,20.0
T332,1990-04-01,9.0
T332,1990-05-01,9.0
T332,1990-06-01,18.0
T332,1990-07-01,22.0
T332,1990-08-01,22.0
T332,1990-09-01,0.0
T332,1990-10-01,0.0
T332,1990-11-01,0.0
T332,1990-12-01,12.0
T332,1991-01-01,12.0
T332,1991-02-01,10.0
T332,1991-03-01,20.0
T332,1991-04-01,11.0
T332,1991-05-01,10.0
T332,1991-06-01,16.0
T332,1991-07-01,0.0
T332,1991-08-01,33.0
T332,1991-09-01,0.0
T332,1991-10-01,11.0
T332,1991-11-01,11.0
T332,1991-12-01,12.0
T332,1992-01-01,26.0
T332,1992-02-01,10.0
T332,1992-03-01,33.0
T332,1992-04-01,20.0
T332,1992-05-01,0.0
T332,1992-06-01,10.0
T332,1992-07-01,55.0
T332,1992-08-01,22.0
T332,1992-09-01,12.0
T332,1992-10-01,44.0
T332,1992-11-01,72.0
T332,1992-12-01,24.0
T332,1993-01-01,12.0
T332,1993-02-01,60.0
T332,1993-03-01,72.0
T332,1993-04-01,33.0
T332,1993-05-01,22.0
T332,1993-06-01,18.0
T332,1993-07-01,22.0
T332,1993-08-01,11.0
T332,1993-09-01,24.0
T332,1993-10-01,36.0
T332,1993-11-01,52.0
T332,1993-12-01,42.0
T332,1994-01-01,42.0
T332,1994-02-01,60.0
T332,1994-03-01,91.0
T332,1994-04-01,48.0
T332,1994-05-01,36.0
T332,1994-06-01,30.0
T332,1994-07-01,121.0
T332,1994-08-01,65.0
T332,1994-09-01,104.0
T332,1994-10-01,84.0
T332,1994-11-01,84.0
T332,1994-12-01,0.0
T332,1995-01-01,32.0
T332,1995-02-01,45.0
T332,1995-03-01,60.0
T332,1995-04-01,52.0
T332,1995-05-01,110.0
T332,1995-06-01,66.0
T332,1995-07-01,26.0
T332,1995-08-01,70.0
T332,1995-09-01,90.0
T332,1995-10-01,60.0
T332,1995-11-01,90.0
T332,1995-12-01,32.0
T332,1996-01-01,34.0
T332,1996-02-01,64.0
T332,1996-03-01,240.0
T332,1996-04-01,60.0
T332,1996-05-01,98.0
T332,1996-06-01,13.0
T332,1996-07-01,96.0
T332,1996-08-01,80.0
T332,1996-09-01,96.0
T332,1996-10-01,51.0
T332,1996-11-01,136.0
T332,1996-12-01,72.0
T332,1997-01-01,19.0
T332,1997-02-01,85.0
T332,1997-03-01,153.0
T332,1997-04-01,68.0
T332,1997-05-01,168.0
T332,1997-06-01,98.0
T332,1997-07-01,136.0
T332,1997-08-01,64.0
T332,1997-09-01,39.0
T332,1997-10-01,24.0
T332,1997-11-01,96.0
T332,1997-12-01,52.0
T332,1998-01-01,90.0
T332,1998-02-01,72.0
T332,1998-03-01,130.0
T332,1998-04-01,120.0
T332,1998-05-01,130.0
T332,1998-06-01,81.0
T332,1998-07-01,108.0
T332,1998-08-01,36.0
T332,1998-09-01,48.0
T332,1998-10-01,78.0
T332,1998-11-01,104.0
T332,1998-12-01,15.0
T332,1999-01-01,16.0
T332,1999-02-01,182.0
T332,1999-03-01,143.0
T332,1999-04-01,117.0
T332,1999-05-01,110.0
T332,1999-06-01,55.0
T332,1999-07-01,70.0
T332,1999-08-01,156.0
T332,1999-09-01,39.0
T332,1999-10-01,84.0
T332,1999-11-01,84.0
T332,1999-12-01,32.0
T332,2000-01-01,0.0
T332,2000-02-01,135.0
T332,2000-03-01,105.0
T332,2000-04-01,180.0
T332,2000-05-01,99.0
T332,2000-06-01,108.0
T332,2000-07-01,105.0
T332,2000-08-01,84.0
T332,2000-09-01,90.0
T332,2000-10-01,32.0
T332,2000-11-01,32.0
T332,2000-12-01,68.0
T332,2001-01-01,100.0
T332,2001-02-01,153.0
T332,2001-03-01,255.0
T332,2001-04-01,187.0
T332,2001-05-01,143.0
T332,2001-06-01,104.0
T332,2001-07-01,85.0
T332,2001-08-01,135.0
T332,2001-09-01,135.0
T332,2001-10-01,51.0
T332,2001-11-01,90.0
T332,2001-12-01,68.0
T332,2002-01-01,105.0
T332,2002-02-01,238.0
T332,2002-03-01,270.0
T332,2002-04-01,187.0
T332,2002-05-01,56.0
T332,2002-06-01,65.0
T332,2002-07-01,85.0
T332,2002-08-01,48.0
T332,2002-09-01,90.0
T332,2002-10-01,144.0
T332,2002-11-01,162.0
T332,2002-12-01,40.0
T332,2003-01-01,0.0
T332,2003-02-01,162.0
T332,2003-03-01,228.0
T332,2003-04-01,144.0
T332,2003-05-01,91.0
T332,2003-06-01,44.0
T332,2003-07-01,144.0
T332,2003-08-01,102.0
T332,2003-09-01,80.0
T332,2003-10-01,76.0
T332,2003-11-01,190.0
T332,2003-12-01,22.0
T332,2004-01-01,0.0
T332,2004-02-01,168.0
T332,2004-03-01,105.0
T332,2004-04-01,126.0
T332,2004-05-01,72.0
T332,2004-06-01,96.0
T332,2004-07-01,120.0
T332,2004-08-01,88.0
T332,2004-09-01,80.0
T332,2004-10-01,147.0
T332,2004-11-01,147.0
T332,2004-12-01,100.0
T332,2005-01-01,58.0
T332,2005-02-01,44.0
T332,2005-03-01,200.0
T332,2005-04-01,144.0
T332,2005-05-01,57.0
T332,2005-06-01,95.0
T332,2005-07-01,96.0
T332,2005-08-01,126.0
T332,2005-09-01,88.0
T332,2005-10-01,69.0
T332,2005-11-01,115.0
T332,2005-12-01,50.0
T332,2006-01-01,104.0
T332,2006-02-01,154.0
T332,2006-03-01,92.0
T332,2006-04-01,154.0
T332,2006-05-01,153.0
T332,2006-06-01,162.0
T332,2006-07-01,72.0
T332,2006-08-01,147.0
T332,2006-09-01,126.0
T332,2006-10-01,198.0
T332,2006-11-01,66.0
T332,2006-12-01,78.0
T332,2007-01-01,56.0
T332,2007-02-01,92.0
T332,2007-03-01,161.0
T332,2007-04-01,138.0
T332,2007-05-01,198.0
T332,2007-06-01,57.0
T332,2007-07-01,144.0
T332,2007-08-01,44.0
T332,2007-09-01,115.0
T333,1980-01-01,16.0
T333,1980-02-01,12.0
T333,1980-03-01,16.0
T333,1980-04-01,8.0
T333,1980-05-01,0.0
T333,1980-06-01,4.0
T333,1980-07-01,4.0
T333,1980-08-01,4.0
T333,1980-09-01,12.0
T333,1980-10-01,0.0
T333,1980-11-01,8.0
T333,1980-12-01,24.0
T333,1981-01-01,8.0
T333,1981-02-01,12.0
T333,1981-03-01,16.0
T333,1981-04-01,12.0
T333,1981-05-01,9.0
T333,1981-06-01,4.0
T333,1981-07-01,24.0
T333,1981-08-01,4.0
T333,1981-09-01,4.0
T333,1981-10-01,16.0
T333,1981-11-01,4.0
T333,1981-12-01,20.0
T333,1982-01-01,12.0
T333,1982-02-01,0.0
T333,1982-03-01,8.0
T333,1982-04-01,0.0
T333,1982-05-01,0.0
T333,1982-06-01,0.0
T333,1982-07-01,0.0
T333,1982-08-01,8.0
T333,1982-09-01,4.0
T333,1982-10-01,12.0
T333,1982-11-01,8.0
T333,1982-12-01,16.0
T333,1983-01-01,16.0
T333,1983-02-01,12.0
T333,1983-03-01,12.0
T333,1983-04-01,0.0
T333,1983-05-01,8.0
T333,1983-06-01,8.0
T333,1983-07-01,0.0
T333,1983-08-01,0.0
T333,1983-09-01,4.0
T333,1983-10-01,20.0
T333,1983-11-01,8.0
T333,1983-12-01,12.0
T333,1984-01-01,4.0
T333,1984-02-01,12.0
T333,1984-03-01,8.0
T333,1984-04-01,4.0
T333,1984-05-01,4.0
T333,1984-06-01,8.0
T333,1984-07-01,0.0
T333,1984-08-01,8.0
T333,1984-09-01,4.0
T333,1984-10-01,16.0
T333,1984-11-01,4.0
T333,1984-12-01,4.0
T333,1985-01-01,4.0
T333,1985-02-01,4.0
T333,1985-03-01,8.0
T333,1985-04-01,0.0
T333,1985-05-01,0.0
T333,1985-06-01,4.0
T333,1985-07-01,4.0
T333,1985-08-01,8.0
T333,1985-09-01,12.0
T333,1985-10-01,4.0
T333,1985-11-01,12.0
T333,1985-12-01,16.0
T333,1986-01-01,20.0
T333,1986-02-01,0.0
T333,1986-03-01,8.0
T333,1986-04-01,12.0
T333,1986-05-01,0.0
T333,1986-06-01,10.0
T333,1986-07-01,10.0
T333,1986-08-01,15.0
T333,1986-09-01,15.0
T333,1986-10-01,0.0
T333,1986-11-01,18.0
T333,1986-12-01,18.0
T333,1987-01-01,30.0
T333,1987-02-01,12.0
T333,1987-03-01,12.0
T333,1987-04-01,24.0
T333,1987-05-01,18.0
T333,1987-06-01,21.0
T333,1987-07-01,0.0
T333,1987-08-01,8.0
T333,1987-09-01,24.0
T333,1987-10-01,16.0
T333,1987-11-01,40.0
T333,1987-12-01,0.0
T333,1988-01-01,33.0
T333,1988-02-01,0.0
T333,1988-03-01,9.0
T333,1988-04-01,8.0
T333,1988-05-01,18.0
T333,1988-06-01,8.0
T333,1988-07-01,27.0
T333,1988-08-01,10.0
T333,1988-09-01,0.0
T333,1988-10-01,11.0
T333,1988-11-01,11.0
T333,1988-12-01,22.0
T333,1989-01-01,11.0
T333,1989-02-01,9.0
T333,1989-03-01,9.0
T333,1989-04-01,9.0
T333,1989-05-01,0.0
T333,1989-06-01,9.0
T333,1989-07-01,0.0
T333,1989-08-01,0.0
T333,1989-09-01,0.0
T333,1989-10-01,0.0
T333,1989-11-01,10.0
T333,1989-12-01,0.0
T333,1990-01-01,24.0
T333,1990-02-01,20.0
T333,1990-03-01,10.0
T333,1990-04-01,9.0
T333,1990-05-01,18.0
T333,1990-06-01,0.0
T333,1990-07-01,33.0
T333,1990-08-01,11.0
T333,1990-09-01,0.0
T333,1990-10-01,0.0
T333,1990-11-01,11.0
T333,1990-12-01,0.0
T333,1991-01-01,12.0
T333,1991-02-01,40.0
T333,1991-03-01,20.0
T333,1991-04-01,22.0
T333,1991-05-01,0.0
T333,1991-06-01,0.0
T333,1991-07-01,0.0
T333,1991-08-01,0.0
T333,1991-09-01,22.0
T333,1991-10-01,33.0
T333,1991-11-01,11.0
T333,1991-12-01,0.0
T333,1992-01-01,13.0
T333,1992-02-01,80.0
T333,1992-03-01,11.0
T333,1992-04-01,40.0
T333,1992-05-01,10.0
T333,1992-06-01,10.0
T333,1992-07-01,0.0
T333,1992-08-01,99.0
T333,1992-09-01,72.0
T333,1992-10-01,33.0
T333,1992-11-01,12.0
T333,1992-12-01,36.0
T333,1993-01-01,12.0
T333,1993-02-01,12.0
T333,1993-03-01,60.0
T333,1993-04-01,44.0
T333,1993-05-01,22.0
T333,1993-06-01,36.0
T333,1993-07-01,44.0
T333,1993-08-01,33.0
T333,1993-09-01,48.0
T333,1993-10-01,36.0
T333,1993-11-01,91.0
T333,1993-12-01,98.0
T333,1994-01-01,42.0
T333,1994-02-01,144.0
T333,1994-03-01,39.0
T333,1994-04-01,96.0
T333,1994-05-01,48.0
T333,1994-06-01,140.0
T333,1994-07-01,154.0
T333,1994-08-01,78.0
T333,1994-09-01,78.0
T333,1994-10-01,168.0
T333,1994-11-01,84.0
T333,1994-12-01,60.0
T333,1995-01-01,48.0
T333,1995-02-01,15.0
T333,1995-03-01,195.0
T333,1995-04-01,156.0
T333,1995-05-01,11.0
T333,1995-06-01,33.0
T333,1995-07-01,52.0
T333,1995-08-01,70.0
T333,1995-09-01,105.0
T333,1995-10-01,60.0
T333,1995-11-01,60.0
T333,1995-12-01,48.0
T333,1996-01-01,85.0
T333,1996-02-01,32.0
T333,1996-03-01,64.0
T333,1996-04-01,75.0
T333,1996-05-01,84.0
T333,1996-06-01,52.0
T333,1996-07-01,80.0
T333,1996-08-01,48.0
T333,1996-09-01,16.0
T333,1996-10-01,0.0
T333,1996-11-01,51.0
T333,1996-12-01,72.0
T333,1997-01-01,57.0
T333,1997-02-01,153.0
T333,1997-03-01,85.0
T333,1997-04-01,85.0
T333,1997-05-01,98.0
T333,1997-06-01,28.0
T333,1997-07-01,85.0
T333,1997-08-01,96.0
T333,1997-09-01,26.0
T333,1997-10-01,48.0
T333,1997-11-01,48.0
T333,1997-12-01,91.0
T333,1998-01-01,180.0
T333,1998-02-01,96.0
T333,1998-03-01,221.0
T333,1998-04-01,108.0
T333,1998-05-01,60.0
T333,1998-06-01,108.0
T333,1998-07-01,168.0
T333,1998-08-01,36.0
T333,1998-09-01,48.0
T333,1998-10-01,156.0
T333,1998-11-01,104.0
T333,1998-12-01,75.0
T333,1999-01-01,128.0
T333,1999-02-01,130.0
T333,1999-03-01,117.0
T333,1999-04-01,39.0
T333,1999-05-01,70.0
T333,1999-06-01,66.0
T333,1999-07-01,98.0
T333,1999-08-01,52.0
T333,1999-09-01,156.0
T333,1999-10-01,84.0
T333,1999-11-01,70.0
T333,1999-12-01,64.0
T333,2000-01-01,136.0
T333,2000-02-01,90.0
T333,2000-03-01,135.0
T333,2000-04-01,105.0
T333,2000-05-01,77.0
T333,2000-06-01,48.0
T333,2000-07-01,210.0
T333,2000-08-01,56.0
T333,2000-09-01,105.0
T333,2000-10-01,96.0
T333,2000-11-01,160.0
T333,2000-12-01,136.0
T333,2001-01-01,80.0
T333,2001-02-01,68.0
T333,2001-03-01,187.0
T333,2001-04-01,238.0
T333,2001-05-01,39.0
T333,2001-06-01,104.0
T333,2001-07-01,119.0
T333,2001-08-01,165.0
T333,2001-09-01,75.0
T333,2001-10-01,119.0
T333,2001-11-01,135.0
T333,2001-12-01,85.0
T333,2002-01-01,126.0
T333,2002-02-01,102.0
T333,2002-03-01,180.0
T333,2002-04-01,68.0
T333,2002-05-01,56.0
T333,2002-06-01,143.0
T333,2002-07-01,85.0
T333,2002-08-01,64.0
T333,2002-09-01,75.0
T333,2002-10-01,72.0
T333,2002-11-01,90.0
T333,2002-12-01,60.0
T333,2003-01-01,69.0
T333,2003-02-01,144.0
T333,2003-03-01,95.0
T333,2003-04-01,112.0
T333,2003-05-01,0.0
T333,2003-06-01,88.0
T333,2003-07-01,36.0
T333,2003-08-01,85.0
T333,2003-09-01,128.0
T333,2003-10-01,95.0
T333,2003-11-01,114.0
T333,2003-12-01,66.0
T333,2004-01-01,25.0
T333,2004-02-01,105.0
T333,2004-03-01,126.0
T333,2004-04-01,84.0
T333,2004-05-01,0.0
T333,2004-06-01,112.0
T333,2004-07-01,80.0
T333,2004-08-01,44.0
T333,2004-09-01,20.0
T333,2004-10-01,84.0
T333,2004-11-01,105.0
T333,2004-12-01,75.0
T333,2005-01-01,145.0
T333,2005-02-01,44.0
T333,2005-03-01,175.0
T333,2005-04-01,120.0
T333,2005-05-01,95.0
T333,2005-06-01,152.0
T333,2005-07-01,96.0
T333,2005-08-01,168.0
T333,2005-09-01,110.0
T333,2005-10-01,69.0
T333,2005-11-01,138.0
T333,2005-12-01,75.0
T333,2006-01-01,26.0
T333,2006-02-01,176.0
T333,2006-03-01,230.0
T333,2006-04-01,132.0
T333,2006-05-01,68.0
T333,2006-06-01,126.0
T333,2006-07-01,48.0
T333,2006-08-01,126.0
T333,2006-09-01,105.0
T333,2006-10-01,132.0
T333,2006-11-01,44.0
T333,2006-12-01,78.0
T333,2007-01-01,112.0
T333,2007-02-01,276.0
T333,2007-03-01,621.0
T333,2007-04-01,115.0
T333,2007-05-01,72.0
T333,2007-06-01,114.0
T333,2007-07-01,48.0
T333,2007-08-01,66.0
T333,2007-09-01,138.0
T334,1980-01-01,208.0
T334,1980-02-01,140.0
T334,1980-03-01,208.0
T334,1980-04-01,192.0
T334,1980-05-01,72.0
T334,1980-06-01,56.0
T334,1980-07-01,84.0
T334,1980-08-01,88.0
T334,1980-09-01,160.0
T334,1980-10-01,216.0
T334,1980-11-01,232.0
T334,1980-12-01,420.0
T334,1981-01-01,184.0
T334,1981-02-01,144.0
T334,1981-03-01,256.0
T334,1981-04-01,192.0
T334,1981-05-01,125.0
T334,1981-06-01,76.0
T334,1981-07-01,196.0
T334,1981-08-01,580.0
T334,1981-09-01,260.0
T334,1981-10-01,212.0
T334,1981-11-01,172.0
T334,1981-12-01,388.0
T334,1982-01-01,180.0
T334,1982-02-01,120.0
T334,1982-03-01,204.0
T334,1982-04-01,128.0
T334,1982-05-01,100.0
T334,1982-06-01,52.0
T334,1982-07-01,108.0
T334,1982-08-01,96.0
T334,1982-09-01,120.0
T334,1982-10-01,220.0
T334,1982-11-01,196.0
T334,1982-12-01,380.0
T334,1983-01-01,136.0
T334,1983-02-01,156.0
T334,1983-03-01,184.0
T334,1983-04-01,188.0
T334,1983-05-01,92.0
T334,1983-06-01,88.0
T334,1983-07-01,112.0
T334,1983-08-01,108.0
T334,1983-09-01,184.0
T334,1983-10-01,272.0
T334,1983-11-01,159.0
T334,1983-12-01,404.0
T334,1984-01-01,152.0
T334,1984-02-01,181.0
T334,1984-03-01,160.0
T334,1984-04-01,164.0
T334,1984-05-01,88.0
T334,1984-06-01,140.0
T334,1984-07-01,84.0
T334,1984-08-01,104.0
T334,1984-09-01,132.0
T334,1984-10-01,212.0
T334,1984-11-01,148.0
T334,1984-12-01,360.0
T334,1985-01-01,164.0
T334,1985-02-01,116.0
T334,1985-03-01,152.0
T334,1985-04-01,84.0
T334,1985-05-01,112.0
T334,1985-06-01,76.0
T334,1985-07-01,64.0
T334,1985-08-01,124.0
T334,1985-09-01,144.0
T334,1985-10-01,140.0
T334,1985-11-01,184.0
T334,1985-12-01,276.0
T334,1986-01-01,156.0
T334,1986-02-01,156.0
T334,1986-03-01,164.0
T334,1986-04-01,160.0
T334,1986-05-01,135.0
T334,1986-06-01,110.0
T334,1986-07-01,140.0
T334,1986-08-01,190.0
T334,1986-09-01,210.0
T334,1986-10-01,138.0
T334,1986-11-01,222.0
T334,1986-12-01,330.0
T334,1987-01-01,186.0
T334,1987-02-01,186.0
T334,1987-03-01,198.0
T334,1987-04-01,180.0
T334,1987-05-01,174.0
T334,1987-06-01,154.0
T334,1987-07-01,56.0
T334,1987-08-01,144.0
T334,1987-09-01,160.0
T334,1987-10-01,176.0
T334,1987-11-01,330.0
T334,1987-12-01,341.0
T334,1988-01-01,198.0
T334,1988-02-01,126.0
T334,1988-03-01,189.0
T334,1988-04-01,104.0
T334,1988-05-01,144.0
T334,1988-06-01,80.0
T334,1988-07-01,153.0
T334,1988-08-01,130.0
T334,1988-09-01,140.0
T334,1988-10-01,187.0
T334,1988-11-01,187.0
T334,1988-12-01,374.0
T334,1989-01-01,121.0
T334,1989-02-01,243.0
T334,1989-03-01,162.0
T334,1989-04-01,153.0
T334,1989-05-01,54.0
T334,1989-06-01,72.0
T334,1989-07-01,120.0
T334,1989-08-01,110.0
T334,1989-09-01,110.0
T334,1989-10-01,99.0
T334,1989-11-01,240.0
T334,1989-12-01,253.0
T334,1990-01-01,216.0
T334,1990-02-01,150.0
T334,1990-03-01,190.0
T334,1990-04-01,162.0
T334,1990-05-01,90.0
T334,1990-06-01,135.0
T334,1990-07-01,121.0
T334,1990-08-01,143.0
T334,1990-09-01,80.0
T334,1990-10-01,55.0
T334,1990-11-01,231.0
T334,1990-12-01,348.0
T334,1991-01-01,192.0
T334,1991-02-01,170.0
T334,1991-03-01,240.0
T334,1991-04-01,176.0
T334,1991-05-01,90.0
T334,1991-06-01,136.0
T334,1991-07-01,80.0
T334,1991-08-01,77.0
T334,1991-09-01,165.0
T334,1991-10-01,220.0
T334,1991-11-01,187.0
T334,1991-12-01,312.0
T334,1992-01-01,143.0
T334,1992-02-01,480.0
T334,1992-03-01,176.0
T334,1992-04-01,220.0
T334,1992-05-01,110.0
T334,1992-06-01,90.0
T334,1992-07-01,385.0
T334,1992-08-01,297.0
T334,1992-09-01,180.0
T334,1992-10-01,341.0
T334,1992-11-01,504.0
T334,1992-12-01,660.0
T334,1993-01-01,252.0
T334,1993-02-01,348.0
T334,1993-03-01,600.0
T334,1993-04-01,374.0
T334,1993-05-01,286.0
T334,1993-06-01,324.0
T334,1993-07-01,495.0
T334,1993-08-01,407.0
T334,1993-09-01,600.0
T334,1993-10-01,660.0
T334,1993-11-01,1014.0
T334,1993-12-01,1288.0
T334,1994-01-01,504.0
T334,1994-02-01,936.0
T334,1994-03-01,1040.0
T334,1994-04-01,1152.0
T334,1994-05-01,480.0
T334,1994-06-01,650.0
T334,1994-07-01,2189.0
T334,1994-08-01,676.0
T334,1994-09-01,754.0
T334,1994-10-01,686.0
T334,1994-11-01,1064.0
T334,1994-12-01,1245.0
T334,1995-01-01,560.0
T334,1995-02-01,750.0
T334,1995-03-01,960.0
T334,1995-04-01,871.0
T334,1995-05-01,407.0
T334,1995-06-01,484.0
T334,1995-07-01,468.0
T334,1995-08-01,476.0
T334,1995-09-01,690.0
T334,1995-10-01,675.0
T334,1995-11-01,780.0
T334,1995-12-01,1424.0
T334,1996-01-01,731.0
T334,1996-02-01,752.0
T334,1996-03-01,1120.0
T334,1996-04-01,930.0
T334,1996-05-01,602.0
T334,1996-06-01,650.0
T334,1996-07-01,1040.0
T334,1996-08-01,624.0
T334,1996-09-01,768.0
T334,1996-10-01,901.0
T334,1996-11-01,1326.0
T334,1996-12-01,1998.0
T334,1997-01-01,1064.0
T334,1997-02-01,1139.0
T334,1997-03-01,1411.0
T334,1997-04-01,1224.0
T334,1997-05-01,840.0
T334,1997-06-01,1022.0
T334,1997-07-01,765.0
T334,1997-08-01,1040.0
T334,1997-09-01,871.0
T334,1997-10-01,1032.0
T334,1997-11-01,1308.0
T334,1997-12-01,1989.0
T334,1998-01-01,1215.0
T334,1998-02-01,1404.0
T334,1998-03-01,1495.0
T334,1998-04-01,1428.0
T334,1998-05-01,790.0
T334,1998-06-01,990.0
T334,1998-07-01,1536.0
T334,1998-08-01,744.0
T334,1998-09-01,1044.0
T334,1998-10-01,1105.0
T334,1998-11-01,1443.0
T334,1998-12-01,2070.0
T334,1999-01-01,1088.0
T334,1999-02-01,1183.0
T334,1999-03-01,1833.0
T334,1999-04-01,1209.0
T334,1999-05-01,760.0
T334,1999-06-01,946.0
T334,1999-07-01,1092.0
T334,1999-08-01,728.0
T334,1999-09-01,1287.0
T334,1999-10-01,1120.0
T334,1999-11-01,1554.0
T334,1999-12-01,2096.0
T334,2000-01-01,1054.0
T334,2000-02-01,1485.0
T334,2000-03-01,1695.0
T334,2000-04-01,1515.0
T334,2000-05-01,858.0
T334,2000-06-01,960.0
T334,2000-07-01,1410.0
T334,2000-08-01,952.0
T334,2000-09-01,840.0
T334,2000-10-01,1264.0
T334,2000-11-01,1872.0
T334,2000-12-01,2295.0
T334,2001-01-01,1080.0
T334,2001-02-01,1615.0
T334,2001-03-01,1717.0
T334,2001-04-01,1887.0
T334,2001-05-01,884.0
T334,2001-06-01,910.0
T334,2001-07-01,1190.0
T334,2001-08-01,1605.0
T334,2001-09-01,1260.0
T334,2001-10-01,1309.0
T334,2001-11-01,1800.0
T334,2001-12-01,1972.0
T334,2002-01-01,1008.0
T334,2002-02-01,1547.0
T334,2002-03-01,1980.0
T334,2002-04-01,1326.0
T334,2002-05-01,854.0
T334,2002-06-01,1014.0
T334,2002-07-01,1071.0
T334,2002-08-01,896.0
T334,2002-09-01,1020.0
T334,2002-10-01,1170.0
T334,2002-11-01,1764.0
T334,2002-12-01,2140.0
T334,2003-01-01,897.0
T334,2003-02-01,1638.0
T334,2003-03-01,1691.0
T334,2003-04-01,1216.0
T334,2003-05-01,832.0
T334,2003-06-01,1001.0
T334,2003-07-01,918.0
T334,2003-08-01,1207.0
T334,2003-09-01,1312.0
T334,2003-10-01,1026.0
T334,2003-11-01,1748.0
T334,2003-12-01,2332.0
T334,2004-01-01,1050.0
T334,2004-02-01,1722.0
T334,2004-03-01,1932.0
T334,2004-04-01,1218.0
T334,2004-05-01,864.0
T334,2004-06-01,992.0
T334,2004-07-01,880.0
T334,2004-08-01,792.0
T334,2004-09-01,1020.0
T334,2004-10-01,1050.0
T334,2004-11-01,1680.0
T334,2004-12-01,2725.0
T334,2005-01-01,1015.0
T334,2005-02-01,1562.0
T334,2005-03-01,2050.0
T334,2005-04-01,1248.0
T334,2005-05-01,893.0
T334,2005-06-01,1045.0
T334,2005-07-01,1008.0
T334,2005-08-01,1176.0
T334,2005-09-01,1056.0
T334,2005-10-01,1081.0
T334,2005-11-01,1863.0
T334,2005-12-01,3075.0
T334,2006-01-01,1352.0
T334,2006-02-01,1738.0
T334,2006-03-01,1794.0
T334,2006-04-01,1584.0
T334,2006-05-01,969.0
T334,2006-06-01,1152.0
T334,2006-07-01,1080.0
T334,2006-08-01,1092.0
T334,2006-09-01,1239.0
T334,2006-10-01,1188.0
T334,2006-11-01,1716.0
T334,2006-12-01,3380.0
T334,2007-01-01,1456.0
T334,2007-02-01,1932.0
T334,2007-03-01,2829.0
T334,2007-04-01,1679.0
T334,2007-05-01,1134.0
T334,2007-06-01,1292.0
T334,2007-07-01,1200.0
T334,2007-08-01,1298.0
T334,2007-09-01,1380.0
T335,1980-01-01,1372.0
T335,1980-02-01,668.0
T335,1980-03-01,724.0
T335,1980-04-01,652.0
T335,1980-05-01,508.0
T335,1980-06-01,440.0
T335,1980-07-01,880.0
T335,1980-08-01,824.0
T335,1980-09-01,504.0
T335,1980-10-01,460.0
T335,1980-11-01,744.0
T335,1980-12-01,2328.0
T335,1981-01-01,1500.0
T335,1981-02-01,716.0
T335,1981-03-01,556.0
T335,1981-04-01,807.0
T335,1981-05-01,536.0
T335,1981-06-01,384.0
T335,1981-07-01,663.0
T335,1981-08-01,549.0
T335,1981-09-01,500.0
T335,1981-10-01,464.0
T335,1981-11-01,656.0
T335,1981-12-01,2400.0
T335,1982-01-01,1360.0
T335,1982-02-01,704.0
T335,1982-03-01,692.0
T335,1982-04-01,844.0
T335,1982-05-01,508.0
T335,1982-06-01,348.0
T335,1982-07-01,620.0
T335,1982-08-01,640.0
T335,1982-09-01,352.0
T335,1982-10-01,676.0
T335,1982-11-01,628.0
